Timestamp,mq214
2024-07-16 15:34:46,1012
2024-07-16 15:34:47,1012
2024-07-16 15:34:48,1012
2024-07-16 15:34:49,1012
2024-07-16 15:34:50,1012
2024-07-16 15:34:51,1012
2024-07-16 15:34:52,1011
2024-07-16 15:34:53,1012
2024-07-16 15:34:54,1012
2024-07-16 15:34:55,1012
2024-07-16 15:34:56,1012
2024-07-16 15:34:57,1012
2024-07-16 15:34:58,1012
2024-07-16 15:34:59,1012
2024-07-16 15:35:00,1012
2024-07-16 15:35:01,1012
2024-07-16 15:35:02,1012
2024-07-16 15:35:03,1012
2024-07-16 15:35:04,1012
2024-07-16 15:35:05,1012
2024-07-16 15:35:06,1012
2024-07-16 15:35:07,1012
2024-07-16 15:35:08,1011
2024-07-16 15:35:09,1011
2024-07-16 15:35:10,1012
2024-07-16 15:35:11,1012
2024-07-16 15:35:12,1012
2024-07-16 15:35:13,1012
2024-07-16 15:35:14,1012
2024-07-16 15:35:15,1012
2024-07-16 15:35:16,1012
2024-07-16 15:35:18,1012
2024-07-16 15:35:19,1012
2024-07-16 15:35:20,1012
2024-07-16 15:35:21,1012
2024-07-16 15:35:22,1012
2024-07-16 15:35:23,1012
2024-07-16 15:35:24,1012
2024-07-16 15:35:25,1012
2024-07-16 15:35:26,1012
2024-07-16 15:35:27,1012
2024-07-16 15:35:28,1012
2024-07-16 15:35:29,1012
2024-07-16 15:35:30,1012
2024-07-16 15:35:31,1012
2024-07-16 15:35:32,1012
2024-07-16 15:35:33,1012
2024-07-16 15:35:34,1012
2024-07-16 15:35:35,1011
2024-07-16 15:35:36,1012
2024-07-16 15:35:37,1012
2024-07-16 15:35:38,1012
2024-07-16 15:35:39,1012
2024-07-16 15:35:40,1012
2024-07-16 15:35:41,1012
2024-07-16 15:35:42,1012
2024-07-16 15:35:43,1012
2024-07-16 15:35:44,1012
2024-07-16 15:35:45,1012
2024-07-16 15:35:46,1012
2024-07-16 15:35:47,1012
2024-07-16 15:35:48,1012
2024-07-16 15:35:49,1012
2024-07-16 15:35:50,1012
2024-07-16 15:35:51,1012
2024-07-16 15:35:52,1012
2024-07-16 15:35:53,1012
2024-07-16 15:35:54,1012
2024-07-16 15:35:55,1012
2024-07-16 15:35:56,1012
2024-07-16 15:35:57,1012
2024-07-16 15:35:58,1011
2024-07-16 15:35:59,1012
2024-07-16 15:36:00,1012
2024-07-16 15:36:01,1012
2024-07-16 15:36:02,1012
2024-07-16 15:36:03,1012
2024-07-16 15:36:04,1012
2024-07-16 15:36:05,1012
2024-07-16 15:36:06,1012
2024-07-16 15:36:07,1012
2024-07-16 15:36:08,1012
2024-07-16 15:36:09,1012
2024-07-16 15:36:10,1011
2024-07-16 15:36:11,1012
2024-07-16 15:36:12,1011
2024-07-16 15:36:13,1012
2024-07-16 15:36:14,1012
2024-07-16 15:36:15,1012
2024-07-16 15:36:16,1012
2024-07-16 15:36:17,1012
2024-07-16 15:36:18,1012
2024-07-16 15:36:19,1012
2024-07-16 15:36:20,1012
2024-07-16 15:36:21,1012
2024-07-16 15:36:22,1012
2024-07-16 15:36:23,1012
2024-07-16 15:36:24,1012
2024-07-16 15:36:25,1012
2024-07-16 15:36:26,1011
2024-07-16 15:36:27,1012
2024-07-16 15:36:28,1011
2024-07-16 15:36:29,1012
2024-07-16 15:36:30,1011
2024-07-16 15:36:31,1012
2024-07-16 15:36:32,1012
2024-07-16 15:36:33,1012
2024-07-16 15:36:34,1012
2024-07-16 15:36:35,1012
2024-07-16 15:36:36,1012
2024-07-16 15:36:37,1012
2024-07-16 15:36:38,1012
2024-07-16 15:36:39,1012
2024-07-16 15:36:40,1011
2024-07-16 15:36:42,1012
2024-07-16 15:36:43,1012
2024-07-16 15:36:44,1012
2024-07-16 15:36:45,1011
2024-07-16 15:36:46,1012
2024-07-16 15:36:47,1011
2024-07-16 15:36:48,1012
2024-07-16 15:36:49,1012
2024-07-16 15:36:50,1012
2024-07-16 15:36:51,1012
2024-07-16 15:36:52,1012
2024-07-16 15:36:53,1012
2024-07-16 15:36:54,1012
2024-07-16 15:36:55,1012
2024-07-16 15:36:56,1012
2024-07-16 15:36:57,1012
2024-07-16 15:36:58,1012
2024-07-16 15:36:59,1012
2024-07-16 15:37:00,1012
2024-07-16 15:37:01,1012
2024-07-16 15:37:02,1012
2024-07-16 15:37:03,1012
2024-07-16 15:37:04,1012
2024-07-16 15:37:05,1012
2024-07-16 15:37:06,1012
2024-07-16 15:37:07,1012
2024-07-16 15:37:08,1012
2024-07-16 15:37:09,1012
2024-07-16 15:37:10,1012
2024-07-16 15:37:11,1012
2024-07-16 15:37:12,1012
2024-07-16 15:37:13,1012
2024-07-16 15:37:14,1012
2024-07-16 15:37:15,1012
2024-07-16 15:37:16,1012
2024-07-16 15:37:17,1012
2024-07-16 15:37:18,1012
2024-07-16 15:37:19,1012
2024-07-16 15:37:20,1012
2024-07-16 15:37:21,1012
2024-07-16 15:37:22,1012
2024-07-16 15:37:23,1012
2024-07-16 15:37:24,1012
2024-07-16 15:37:25,1012
2024-07-16 15:37:26,1012
2024-07-16 15:37:27,1011
2024-07-16 15:37:28,1012
2024-07-16 15:37:29,1012
2024-07-16 15:37:30,1012
2024-07-16 15:37:31,1012
2024-07-16 15:37:32,1012
2024-07-16 15:37:33,1012
2024-07-16 15:37:34,1012
2024-07-16 15:37:35,1012
2024-07-16 15:37:36,1012
2024-07-16 15:37:37,1012
2024-07-16 15:37:38,1012
2024-07-16 15:37:39,1012
2024-07-16 15:37:40,1012
2024-07-16 15:37:41,1012
2024-07-16 15:37:42,1012
2024-07-16 15:37:43,1011
2024-07-16 15:37:44,1012
2024-07-16 15:37:45,1012
2024-07-16 15:37:46,1012
2024-07-16 15:37:47,1012
2024-07-16 15:37:48,1012
2024-07-16 15:37:49,1012
2024-07-16 15:37:50,1012
2024-07-16 15:37:51,1012
2024-07-16 15:37:52,1012
2024-07-16 15:37:53,1012
2024-07-16 15:37:54,1012
2024-07-16 15:37:55,1012
2024-07-16 15:37:56,1012
2024-07-16 15:37:57,1012
2024-07-16 15:37:58,1012
2024-07-16 15:37:59,1012
2024-07-16 15:38:00,1012
2024-07-16 15:38:01,1012
2024-07-16 15:38:02,1012
2024-07-16 15:38:03,1012
2024-07-16 15:38:04,1012
2024-07-16 15:38:06,1012
2024-07-16 15:38:07,1012
2024-07-16 15:38:08,1012
2024-07-16 15:38:09,1012
2024-07-16 15:38:10,1012
2024-07-16 15:38:11,1012
2024-07-16 15:38:12,1012
2024-07-16 15:38:13,1012
2024-07-16 15:38:14,1012
2024-07-16 15:38:15,1012
2024-07-16 15:38:16,1012
2024-07-16 15:38:17,1012
2024-07-16 15:38:18,1012
2024-07-16 15:38:19,1012
2024-07-16 15:38:20,1012
2024-07-16 15:38:21,1012
2024-07-16 15:38:22,1012
2024-07-16 15:38:23,1012
2024-07-16 15:38:24,1012
2024-07-16 15:38:25,1012
2024-07-16 15:38:26,1012
2024-07-16 15:38:27,1011
2024-07-16 15:38:28,1012
2024-07-16 15:38:29,1012
2024-07-16 15:38:30,1012
2024-07-16 15:38:31,1012
2024-07-16 15:38:32,1012
2024-07-16 15:38:33,1012
2024-07-16 15:38:34,1012
2024-07-16 15:38:35,1012
2024-07-16 15:38:36,1012
2024-07-16 15:38:37,1012
2024-07-16 15:38:38,1012
2024-07-16 15:38:39,1012
2024-07-16 15:38:40,1012
2024-07-16 15:38:41,1011
2024-07-16 15:38:42,1012
2024-07-16 15:38:43,1012
2024-07-16 15:38:44,1012
2024-07-16 15:38:45,1012
2024-07-16 15:38:46,1012
2024-07-16 15:38:47,1012
2024-07-16 15:38:48,1012
2024-07-16 15:38:49,1012
2024-07-16 15:38:50,1012
2024-07-16 15:38:51,1012
2024-07-16 15:38:52,1012
2024-07-16 15:38:53,1012
2024-07-16 15:38:54,1012
2024-07-16 15:38:55,1012
2024-07-16 15:38:56,1012
2024-07-16 15:38:57,1012
2024-07-16 15:38:58,1012
2024-07-16 15:38:59,1011
2024-07-16 15:39:00,1012
2024-07-16 15:39:01,1012
2024-07-16 15:39:02,1012
2024-07-16 15:39:03,1012
2024-07-16 15:39:04,1012
2024-07-16 15:39:05,1012
2024-07-16 15:39:06,1012
2024-07-16 15:39:07,1012
2024-07-16 15:39:08,1012
2024-07-16 15:39:09,1012
2024-07-16 15:39:10,1012
2024-07-16 15:39:11,1012
2024-07-16 15:39:12,1012
2024-07-16 15:39:13,1012
2024-07-16 15:39:14,1012
2024-07-16 15:39:15,1011
2024-07-16 15:39:16,1012
2024-07-16 15:39:17,1011
2024-07-16 15:39:18,1012
2024-07-16 15:39:19,1012
2024-07-16 15:39:20,1012
2024-07-16 15:39:21,1012
2024-07-16 15:39:22,1012
2024-07-16 15:39:23,1012
2024-07-16 15:39:24,1012
2024-07-16 15:39:25,1012
2024-07-16 15:39:26,1012
2024-07-16 15:39:27,1012
2024-07-16 15:39:29,1012
2024-07-16 15:39:30,1012
2024-07-16 15:39:31,1012
2024-07-16 15:39:32,1012
2024-07-16 15:39:33,1012
2024-07-16 15:39:34,1012
2024-07-16 15:39:35,1012
2024-07-16 15:39:36,1012
2024-07-16 15:39:37,1012
2024-07-16 15:39:38,1012
2024-07-16 15:39:39,1012
2024-07-16 15:39:40,1012
2024-07-16 15:39:41,1012
2024-07-16 15:39:42,1012
2024-07-16 15:39:43,1012
2024-07-16 15:39:44,1012
2024-07-16 15:39:45,1012
2024-07-16 15:39:46,1012
2024-07-16 15:39:47,1012
2024-07-16 15:39:48,1012
2024-07-16 15:39:49,1012
2024-07-16 15:39:50,1012
2024-07-16 15:39:51,1012
2024-07-16 15:39:52,1012
2024-07-16 15:39:53,1012
2024-07-16 15:39:54,1012
2024-07-16 15:39:55,1011
2024-07-16 15:39:56,1012
2024-07-16 15:39:57,1012
2024-07-16 15:39:58,1012
2024-07-16 15:39:59,1012
2024-07-16 15:40:00,1012
2024-07-16 15:40:01,1012
2024-07-16 15:40:02,1012
2024-07-16 15:40:03,1012
2024-07-16 15:40:04,1012
2024-07-16 15:40:05,1012
2024-07-16 15:40:06,1012
2024-07-16 15:40:07,1012
2024-07-16 15:40:08,1012
2024-07-16 15:40:09,1012
2024-07-16 15:40:10,1012
2024-07-16 15:40:11,1012
2024-07-16 15:40:12,1012
2024-07-16 15:40:13,1012
2024-07-16 15:40:14,1012
2024-07-16 15:40:15,1012
2024-07-16 15:40:16,1011
2024-07-16 15:40:17,1012
2024-07-16 15:40:18,1012
2024-07-16 15:40:19,1012
2024-07-16 15:40:20,1012
2024-07-16 15:40:21,1012
2024-07-16 15:40:22,1012
2024-07-16 15:40:23,1012
2024-07-16 15:40:24,1012
2024-07-16 15:40:25,1012
2024-07-16 15:40:26,1012
2024-07-16 15:40:27,1012
2024-07-16 15:40:28,1012
2024-07-16 15:40:29,1012
2024-07-16 15:40:30,1012
2024-07-16 15:40:31,1012
2024-07-16 15:40:32,1012
2024-07-16 15:40:33,1012
2024-07-16 15:40:34,1012
2024-07-16 15:40:35,1012
2024-07-16 15:40:36,1012
2024-07-16 15:40:37,1012
2024-07-16 15:40:38,1012
2024-07-16 15:40:39,1012
2024-07-16 15:40:40,1012
2024-07-16 15:40:41,1012
2024-07-16 15:40:42,1012
2024-07-16 15:40:43,1012
2024-07-16 15:40:44,1012
2024-07-16 15:40:45,1011
2024-07-16 15:40:46,1012
2024-07-16 15:40:47,1011
2024-07-16 15:40:48,1012
2024-07-16 15:40:49,1012
2024-07-16 15:40:50,1012
2024-07-16 15:40:51,1011
2024-07-16 15:40:53,1012
2024-07-16 15:40:54,1011
2024-07-16 15:40:55,1012
2024-07-16 15:40:56,1012
2024-07-16 15:40:57,1012
2024-07-16 15:40:58,1012
2024-07-16 15:40:59,1012
2024-07-16 15:41:00,1012
2024-07-16 15:41:01,1012
2024-07-16 15:41:02,1012
2024-07-16 15:41:03,1012
2024-07-16 15:41:04,1012
2024-07-16 15:41:05,1012
2024-07-16 15:41:06,1012
2024-07-16 15:41:07,1012
2024-07-16 15:41:08,1012
2024-07-16 15:41:09,1012
2024-07-16 15:41:10,1012
2024-07-16 15:41:11,1012
2024-07-16 15:41:12,1011
2024-07-16 15:41:13,1012
2024-07-16 15:41:14,1012
2024-07-16 15:41:15,1012
2024-07-16 15:41:16,1012
2024-07-16 15:41:17,1012
2024-07-16 15:41:18,1012
2024-07-16 15:41:19,1012
2024-07-16 15:41:20,1012
2024-07-16 15:41:21,1012
2024-07-16 15:41:22,1012
2024-07-16 15:41:23,1012
2024-07-16 15:41:24,1012
2024-07-16 15:41:25,1012
2024-07-16 15:41:26,1012
2024-07-16 15:41:27,1012
2024-07-16 15:41:28,1012
2024-07-16 15:41:29,1012
2024-07-16 15:41:30,1012
2024-07-16 15:41:31,1012
2024-07-16 15:41:32,1012
2024-07-16 15:41:33,1012
2024-07-16 15:41:34,1012
2024-07-16 15:41:35,1012
2024-07-16 15:41:36,1012
2024-07-16 15:41:37,1012
2024-07-16 15:41:38,1012
2024-07-16 15:41:39,1012
2024-07-16 15:41:40,1012
2024-07-16 15:41:41,1012
2024-07-16 15:41:42,1012
2024-07-16 15:41:43,1012
2024-07-16 15:41:44,1012
2024-07-16 15:41:45,1012
2024-07-16 15:41:46,1012
2024-07-16 15:41:47,1012
2024-07-16 15:41:48,1012
2024-07-16 15:41:49,1012
2024-07-16 15:41:50,1012
2024-07-16 15:41:51,1012
2024-07-16 15:41:52,1012
2024-07-16 15:41:53,1012
2024-07-16 15:41:54,1012
2024-07-16 15:41:55,1012
2024-07-16 15:41:56,1012
2024-07-16 15:41:57,1012
2024-07-16 15:41:58,1012
2024-07-16 15:41:59,1012
2024-07-16 15:42:00,1012
2024-07-16 15:42:01,1012
2024-07-16 15:42:02,1012
2024-07-16 15:42:03,1012
2024-07-16 15:42:04,1012
2024-07-16 15:42:05,1012
2024-07-16 15:42:06,1012
2024-07-16 15:42:07,1012
2024-07-16 15:42:08,1012
2024-07-16 15:42:09,1012
2024-07-16 15:42:10,1012
2024-07-16 15:42:11,1012
2024-07-16 15:42:12,1012
2024-07-16 15:42:13,1012
2024-07-16 15:42:14,1012
2024-07-16 15:42:15,1012
2024-07-16 15:42:17,1012
2024-07-16 15:42:18,1012
2024-07-16 15:42:19,1012
2024-07-16 15:42:20,1012
2024-07-16 15:42:21,1012
2024-07-16 15:42:22,1012
2024-07-16 15:42:23,1012
2024-07-16 15:42:24,1012
2024-07-16 15:42:25,1012
2024-07-16 15:42:26,1012
2024-07-16 15:42:27,1012
2024-07-16 15:42:28,1012
2024-07-16 15:42:29,1012
2024-07-16 15:42:30,1012
2024-07-16 15:42:31,1012
2024-07-16 15:42:32,1012
2024-07-16 15:42:33,1012
2024-07-16 15:42:34,1012
2024-07-16 15:42:35,1012
2024-07-16 15:42:36,1012
2024-07-16 15:42:37,1012
2024-07-16 15:42:38,1012
2024-07-16 15:42:39,1012
2024-07-16 15:42:40,1011
2024-07-16 15:42:41,1012
2024-07-16 15:42:42,1012
2024-07-16 15:42:43,1012
2024-07-16 15:42:44,1012
2024-07-16 15:42:45,1012
2024-07-16 15:42:46,1012
2024-07-16 15:42:47,1012
2024-07-16 15:42:48,1012
2024-07-16 15:42:49,1012
2024-07-16 15:42:50,1012
2024-07-16 15:42:51,1012
2024-07-16 15:42:52,1012
2024-07-16 15:42:53,1012
2024-07-16 15:42:54,1012
2024-07-16 15:42:55,1012
2024-07-16 15:42:56,1012
2024-07-16 15:42:57,1012
2024-07-16 15:42:58,1012
2024-07-16 15:42:59,1012
2024-07-16 15:43:00,1012
2024-07-16 15:43:01,1012
2024-07-16 15:43:02,1012
2024-07-16 15:43:03,1012
2024-07-16 15:43:04,1012
2024-07-16 15:43:05,1012
2024-07-16 15:43:06,1011
2024-07-16 15:43:07,1012
2024-07-16 15:43:08,1012
2024-07-16 15:43:09,1012
2024-07-16 15:43:10,1012
2024-07-16 15:43:11,1012
2024-07-16 15:43:12,1012
2024-07-16 15:43:13,1012
2024-07-16 15:43:14,1012
2024-07-16 15:43:15,1012
2024-07-16 15:43:16,1012
2024-07-16 15:43:17,1012
2024-07-16 15:43:18,1012
2024-07-16 15:43:19,1012
2024-07-16 15:43:20,1012
2024-07-16 15:43:21,1012
2024-07-16 15:43:22,1012
2024-07-16 15:43:23,1012
2024-07-16 15:43:24,1012
2024-07-16 15:43:25,1012
2024-07-16 15:43:26,1012
2024-07-16 15:43:27,1012
2024-07-16 15:43:28,1011
2024-07-16 15:43:29,1012
2024-07-16 15:43:30,1012
2024-07-16 15:43:31,1012
2024-07-16 15:43:32,1012
2024-07-16 15:43:33,1012
2024-07-16 15:43:34,1012
2024-07-16 15:43:35,1012
2024-07-16 15:43:36,1012
2024-07-16 15:43:37,1012
2024-07-16 15:43:38,1012
2024-07-16 15:43:40,1012
2024-07-16 15:43:41,1012
2024-07-16 15:43:42,1011
2024-07-16 15:43:43,1012
2024-07-16 15:43:44,1012
2024-07-16 15:43:45,1012
2024-07-16 15:43:46,1012
2024-07-16 15:43:47,1012
2024-07-16 15:43:48,1012
2024-07-16 15:43:49,1012
2024-07-16 15:43:50,1012
2024-07-16 15:43:51,1012
2024-07-16 15:43:52,1012
2024-07-16 15:43:53,1012
2024-07-16 15:43:54,1012
2024-07-16 15:43:55,1012
2024-07-16 15:43:56,1012
2024-07-16 15:43:57,1012
2024-07-16 15:43:58,1012
2024-07-16 15:43:59,1012
2024-07-16 15:44:00,1012
2024-07-16 15:44:01,1012
2024-07-16 15:44:02,1012
2024-07-16 15:44:03,1012
2024-07-16 15:44:04,1012
2024-07-16 15:44:05,1012
2024-07-16 15:44:06,1012
2024-07-16 15:44:07,1012
2024-07-16 15:44:08,1012
2024-07-16 15:44:09,1012
2024-07-16 15:44:10,1012
2024-07-16 15:44:11,1012
2024-07-16 15:44:12,1012
2024-07-16 15:44:13,1011
2024-07-16 15:44:14,1012
2024-07-16 15:44:15,1012
2024-07-16 15:44:16,1012
2024-07-16 15:44:17,1012
2024-07-16 15:44:18,1012
2024-07-16 15:44:19,1012
2024-07-16 15:44:20,1012
2024-07-16 15:44:21,1012
2024-07-16 15:44:22,1012
2024-07-16 15:44:23,1012
2024-07-16 15:44:24,1012
2024-07-16 15:44:25,1012
2024-07-16 15:44:26,1012
2024-07-16 15:44:27,1012
2024-07-16 15:44:28,1012
2024-07-16 15:44:29,1012
2024-07-16 15:44:30,1012
2024-07-16 15:44:31,1012
2024-07-16 15:44:32,1012
2024-07-16 15:44:33,1012
2024-07-16 15:44:34,1012
2024-07-16 15:44:35,1012
2024-07-16 15:44:36,1012
2024-07-16 15:44:37,1012
2024-07-16 15:44:38,1012
2024-07-16 15:44:39,1012
2024-07-16 15:44:40,1012
2024-07-16 15:44:41,1012
2024-07-16 15:44:42,1012
